entity_id,counterparty_id
ENT-093604,CP-021428
ENT-089208,CP-063051
ENT-032568,CP-004025
ENT-031210,CP-016602
ENT-060742,CP-055556
ENT-017821,CP-024345
ENT-075152,CP-008681
ENT-032185,CP-061250
ENT-014150,CP-044763
ENT-042287,CP-005567
ENT-026780,CP-058962
ENT-084242,CP-015438
ENT-038170,CP-019266
ENT-011052,CP-032283
ENT-012606,CP-010550
ENT-014658,CP-049157
ENT-033871,CP-014360
ENT-055364,CP-016812
ENT-098170,CP-046833
ENT-076067,CP-058938
ENT-014059,CP-055744
ENT-004117,CP-003023
ENT-086668,CP-027783
ENT-082673,CP-000179
ENT-049350,CP-015192
ENT-046366,CP-002228
ENT-034403,CP-062591
ENT-017981,CP-061111
ENT-024685,CP-022131
ENT-079664,CP-058122
ENT-080636,CP-053207
ENT-032463,CP-036706
ENT-091666,CP-062896
ENT-080356,CP-029249
ENT-049553,CP-065301
ENT-087378,CP-011975
ENT-048214,CP-034370
ENT-017174,CP-025344
ENT-065986,CP-056160
ENT-086832,CP-057922
ENT-091807,CP-069519
ENT-023287,CP-035848
ENT-019171,CP-061432
ENT-018738,CP-021253
ENT-077067,CP-068438
ENT-021781,CP-030103
ENT-087156,CP-062045
ENT-042524,CP-033222
ENT-030169,CP-033710
ENT-096411,CP-065775
ENT-043318,CP-045226
ENT-074767,CP-003468
ENT-056370,CP-032422
ENT-052111,CP-037217
ENT-019111,CP-049345
ENT-057123,CP-030620
ENT-080484,CP-031479
ENT-035185,CP-028800
ENT-098554,CP-029863
ENT-055642,CP-046428
ENT-038040,CP-035656
ENT-003554,CP-002094
ENT-048803,CP-008181
ENT-054756,CP-017378
ENT-020102,CP-008168
ENT-076243,CP-016301
ENT-054924,CP-010752
ENT-026674,CP-050873
ENT-099809,CP-057224
ENT-040357,CP-025508
ENT-045858,CP-029201
ENT-073157,CP-024681
ENT-019035,CP-047798
ENT-011746,CP-002051
ENT-006213,CP-067648
ENT-079821,CP-003462
ENT-073782,CP-024335
ENT-088594,CP-017112
ENT-067207,CP-006379
ENT-088222,CP-004829
ENT-071728,CP-023840
ENT-044292,CP-003339
ENT-059289,CP-066949
ENT-039606,CP-020123
ENT-008438,CP-026326
ENT-003700,CP-037237
ENT-060612,CP-037455
ENT-026566,CP-057651
ENT-042725,CP-064263
ENT-023201,CP-006166
ENT-008921,CP-050166
ENT-084446,CP-004519
ENT-008149,CP-012653
ENT-081581,CP-069239
ENT-072678,CP-013001
ENT-021509,CP-004047
ENT-047611,CP-068939
ENT-033339,CP-003653
ENT-089499,CP-038358
ENT-076212,CP-001947
ENT-015966,CP-023000
ENT-004419,CP-050909
ENT-023124,CP-035972
ENT-003520,CP-005188
ENT-086025,CP-064455
ENT-082694,CP-053741
ENT-078059,CP-022269
ENT-058129,CP-027373
ENT-018080,CP-000405
ENT-045383,CP-051907
ENT-030098,CP-049296
ENT-050483,CP-022934
ENT-032074,CP-051233
ENT-037660,CP-032147
ENT-086723,CP-069963
ENT-009492,CP-043863
ENT-035009,CP-064531
ENT-027025,CP-052384
ENT-036786,CP-021449
ENT-091778,CP-011160
ENT-053070,CP-045789
ENT-013875,CP-018174
ENT-018499,CP-017816
ENT-048089,CP-017968
ENT-051037,CP-009342
ENT-041632,CP-043937
ENT-059514,CP-023318
ENT-038683,CP-055961
ENT-003963,CP-008511
ENT-010216,CP-017237
ENT-069315,CP-021469
ENT-003057,CP-043860
ENT-083956,CP-015613
ENT-040824,CP-035999
ENT-026082,CP-016015
ENT-026031,CP-063515
ENT-031634,CP-038075
ENT-032951,CP-052150
ENT-008455,CP-008706
ENT-088009,CP-020359
ENT-085816,CP-012216
ENT-018247,CP-068393
ENT-068854,CP-057126
ENT-079244,CP-021089
ENT-046723,CP-042706
ENT-005438,CP-047178
ENT-073401,CP-010912
ENT-018890,CP-053742
ENT-004560,CP-030770
ENT-006545,CP-058629
ENT-063339,CP-045474
ENT-072467,CP-062077
ENT-013246,CP-025237
ENT-015222,CP-004540
ENT-064098,CP-048828
ENT-053247,CP-023687
ENT-001639,CP-001660
ENT-045875,CP-034474
ENT-078259,CP-050244
ENT-015411,CP-000382
ENT-069428,CP-038740
ENT-045315,CP-006179
ENT-049842,CP-056330
ENT-082638,CP-012133
ENT-008498,CP-065097
ENT-059740,CP-058076
ENT-034293,CP-020830
ENT-086707,CP-054207
ENT-082412,CP-062593
ENT-090839,CP-040061
ENT-049944,CP-002921
ENT-090552,CP-012757
ENT-016745,CP-037308
ENT-083876,CP-068363
ENT-002556,CP-052563
ENT-008810,CP-054299
ENT-008084,CP-003583
ENT-045770,CP-030781
ENT-084313,CP-033819
ENT-075277,CP-004185
ENT-070961,CP-015614
ENT-007464,CP-035795
ENT-097063,CP-040642
ENT-051467,CP-030485
ENT-062015,CP-059860
ENT-045002,CP-046195
ENT-058277,CP-042691
ENT-086413,CP-058722
ENT-047250,CP-015632
ENT-031172,CP-027460
ENT-058833,CP-010281
ENT-080163,CP-033992
ENT-065755,CP-014106
ENT-014580,CP-000557
ENT-068437,CP-039040
ENT-037003,CP-044839
ENT-058588,CP-058654
ENT-029361,CP-011580
ENT-070243,CP-017450
ENT-070642,CP-044421
ENT-092858,CP-017432
ENT-044082,CP-059663
ENT-092191,CP-021353
ENT-089890,CP-054118
ENT-031925,CP-009289
ENT-006241,CP-064103
ENT-024052,CP-019798
ENT-026046,CP-006185
ENT-010075,CP-006965
ENT-033370,CP-037756
ENT-073530,CP-001227
ENT-011147,CP-058094
ENT-032883,CP-049745
ENT-008503,CP-035490
ENT-077231,CP-051923
ENT-049635,CP-023837
ENT-078951,CP-059794
ENT-018697,CP-065369
ENT-023966,CP-027675
ENT-064114,CP-055595
ENT-010573,CP-058862
ENT-059971,CP-039323
ENT-081374,CP-060868
ENT-089304,CP-020779
ENT-013688,CP-030796
ENT-098969,CP-043673
ENT-013261,CP-058438
ENT-025838,CP-023029
ENT-042205,CP-005265
ENT-028898,CP-057145
ENT-076906,CP-038902
ENT-056582,CP-021802
ENT-090312,CP-028546
ENT-054528,CP-002719
ENT-063062,CP-002120
ENT-012238,CP-020237
ENT-042946,CP-029363
ENT-069654,CP-029154
ENT-011153,CP-021298
ENT-085516,CP-065800
ENT-068952,CP-007228
ENT-038625,CP-028676
ENT-035190,CP-064708
ENT-038621,CP-009271
ENT-027313,CP-031759
ENT-059176,CP-069818
ENT-057214,CP-043793
ENT-057175,CP-015422
ENT-020718,CP-011918
ENT-036924,CP-062283
ENT-093641,CP-047133
ENT-021413,CP-020783
ENT-063219,CP-049302
ENT-021853,CP-004688
ENT-013046,CP-067678
ENT-015330,CP-031581
ENT-049471,CP-056864
ENT-059367,CP-041738
ENT-095695,CP-064196
ENT-064933,CP-061269
ENT-052387,CP-061040
ENT-084768,CP-015909
ENT-008564,CP-015209
ENT-028596,CP-003276
ENT-031932,CP-005082
ENT-032832,CP-020577
ENT-033583,CP-024966
ENT-030230,CP-065063
ENT-024791,CP-003399
ENT-036060,CP-056549
ENT-040000,CP-022568
ENT-074330,CP-013857
ENT-035663,CP-058168
ENT-056422,CP-047716
ENT-006622,CP-057693
ENT-019997,CP-053924
ENT-066555,CP-031137
ENT-093932,CP-029117
ENT-042670,CP-055263
ENT-059682,CP-014083
ENT-026357,CP-064580
ENT-031638,CP-063721
ENT-085206,CP-043847
ENT-094630,CP-021881
ENT-092801,CP-055661
ENT-061107,CP-044296
ENT-066723,CP-016988
ENT-007862,CP-064513
ENT-050596,CP-066364
ENT-040799,CP-014069
ENT-064568,CP-064807
ENT-099878,CP-013870
ENT-038209,CP-035702
ENT-063950,CP-044757
ENT-002671,CP-049218
ENT-057503,CP-001797
ENT-021098,CP-035602
ENT-031654,CP-052649
ENT-052152,CP-049755
ENT-038515,CP-065361
ENT-043604,CP-018510
ENT-094633,CP-034140
ENT-004199,CP-035215
ENT-028624,CP-034396
ENT-071766,CP-030544
ENT-022090,CP-006132
ENT-007389,CP-003172
ENT-098224,CP-014278
ENT-089972,CP-068929
ENT-042707,CP-058032
ENT-004460,CP-023931
ENT-098791,CP-035522
ENT-068427,CP-019028
ENT-003115,CP-026481
ENT-023202,CP-008149
ENT-035809,CP-025981
ENT-010473,CP-016645
ENT-007538,CP-026731
ENT-046851,CP-054973
ENT-031091,CP-013846
ENT-010422,CP-047370
ENT-011240,CP-066052
ENT-019963,CP-053583
ENT-098325,CP-009637
ENT-012499,CP-045802
ENT-092520,CP-051525
ENT-060273,CP-046062
ENT-057358,CP-062411
ENT-001749,CP-015640
ENT-085168,CP-030196
ENT-006856,CP-052749
ENT-040009,CP-020122
ENT-093743,CP-003959
ENT-093249,CP-005827
ENT-003095,CP-056563
ENT-033605,CP-039318
ENT-096080,CP-006341
ENT-063483,CP-067113
ENT-016037,CP-065140
ENT-070511,CP-039289
ENT-062458,CP-058727
ENT-086140,CP-046258
ENT-091007,CP-033123
ENT-060666,CP-029950
ENT-042578,CP-044224
ENT-052679,CP-035421
ENT-055166,CP-055324
ENT-011355,CP-037994
ENT-072998,CP-069805
ENT-015974,CP-022459
ENT-041921,CP-058590
ENT-040560,CP-027439
ENT-085164,CP-048177
ENT-097650,CP-001191
ENT-078116,CP-060769
ENT-046507,CP-008029
ENT-046447,CP-021524
ENT-058310,CP-010319
ENT-081756,CP-045825
ENT-048991,CP-028159
ENT-049572,CP-034020
ENT-011468,CP-046820
ENT-084525,CP-037586
ENT-054464,CP-069658
ENT-083456,CP-044263
ENT-002002,CP-048220
ENT-003265,CP-059826
ENT-082034,CP-033184
ENT-051854,CP-003210
ENT-097712,CP-019641
ENT-012753,CP-017006
ENT-065324,CP-028876
ENT-075080,CP-026625
ENT-043468,CP-054087
ENT-059397,CP-069473
ENT-034451,CP-007814
ENT-019252,CP-026164
ENT-062269,CP-065250
ENT-079637,CP-058861
ENT-008724,CP-061485
ENT-028045,CP-049628
ENT-078097,CP-024519
ENT-000566,CP-062156
ENT-052526,CP-030322
ENT-026238,CP-064082
ENT-014730,CP-021754
ENT-015524,CP-009890
ENT-078510,CP-059736
ENT-059389,CP-032928
ENT-082590,CP-049658
ENT-057924,CP-049701
ENT-033457,CP-058787
ENT-082261,CP-065659
ENT-002223,CP-055306
ENT-035023,CP-063163
ENT-051583,CP-024619
ENT-009566,CP-019468
ENT-041377,CP-004476
ENT-060415,CP-024617
ENT-066946,CP-060999
ENT-058705,CP-011349
ENT-022001,CP-034431
ENT-023694,CP-023668
ENT-089407,CP-054184
ENT-041882,CP-024068
ENT-069016,CP-033522
ENT-081312,CP-027140
ENT-009799,CP-037914
ENT-078042,CP-004730
ENT-028253,CP-062868
ENT-051562,CP-019933
ENT-068679,CP-010562
ENT-050284,CP-021525
ENT-069917,CP-019926
ENT-038544,CP-058628
ENT-090585,CP-015348
ENT-093118,CP-012549
ENT-093666,CP-029391
ENT-081820,CP-010121
ENT-057135,CP-003883
ENT-020699,CP-069763
ENT-031256,CP-020323
ENT-044664,CP-019495
ENT-059085,CP-015734
ENT-021894,CP-001140
ENT-078082,CP-018341
ENT-006043,CP-023440
ENT-021454,CP-023917
ENT-081901,CP-028557
ENT-018141,CP-038049
ENT-013801,CP-064474
ENT-001901,CP-018443
ENT-035660,CP-017915
ENT-041855,CP-003681
ENT-074130,CP-059688
ENT-065899,CP-027997
ENT-055525,CP-008528
ENT-056266,CP-008836
ENT-067329,CP-055146
ENT-092078,CP-037073
ENT-059573,CP-025694
ENT-083667,CP-039912
ENT-071610,CP-007413
ENT-047199,CP-037171
ENT-012929,CP-031850
ENT-098789,CP-008632
ENT-064764,CP-026466
ENT-068308,CP-016410
ENT-034746,CP-061964
ENT-040287,CP-014475
ENT-053466,CP-036413
ENT-047400,CP-005514
ENT-067327,CP-007952
ENT-095467,CP-022764
ENT-047851,CP-035965
ENT-066345,CP-030436
ENT-062383,CP-003525
ENT-057560,CP-033521
ENT-033907,CP-018046
ENT-019499,CP-052792
ENT-068301,CP-059331
ENT-031902,CP-066769
ENT-028154,CP-033271
ENT-026108,CP-043567
ENT-016539,CP-064130
ENT-017935,CP-035317
ENT-054670,CP-011135
ENT-081902,CP-016241
ENT-005837,CP-045712
ENT-058134,CP-027456
ENT-078641,CP-017840
ENT-068191,CP-059981
ENT-003686,CP-023902
ENT-044779,CP-000023
ENT-028489,CP-048982
ENT-069408,CP-003204
ENT-026403,CP-021212
ENT-099119,CP-056739
ENT-085872,CP-009347
ENT-074219,CP-006097
ENT-001394,CP-064413
ENT-091108,CP-025888
ENT-066684,CP-009164
ENT-024819,CP-052444
ENT-074829,CP-022381
ENT-056526,CP-021324
ENT-031529,CP-055330
ENT-051635,CP-060144
ENT-084922,CP-022879
ENT-042477,CP-015237
ENT-048143,CP-068392
ENT-063779,CP-005503
ENT-022295,CP-032392
ENT-025825,CP-027626
ENT-029277,CP-023790
ENT-059120,CP-049552
ENT-041902,CP-018700
ENT-048389,CP-027109
ENT-005745,CP-069580
ENT-022381,CP-011709
ENT-053552,CP-017533
ENT-015868,CP-056947
ENT-086170,CP-038126
ENT-053616,CP-053215
ENT-043549,CP-010785
ENT-003238,CP-033377
ENT-003729,CP-032438
ENT-002973,CP-035307
ENT-071415,CP-049804
ENT-031236,CP-028833
ENT-036702,CP-054264
ENT-015319,CP-058746
ENT-034962,CP-065375
ENT-069497,CP-026717
ENT-063181,CP-048228
ENT-039006,CP-020286
ENT-007755,CP-042035
ENT-085780,CP-014579
ENT-083477,CP-058073
ENT-047732,CP-038139
ENT-067409,CP-016672
ENT-025455,CP-055125
ENT-022077,CP-042764
ENT-019514,CP-033398
ENT-009850,CP-052440
ENT-020357,CP-035817
ENT-047769,CP-029885
ENT-014794,CP-059283
ENT-086809,CP-024458
ENT-018637,CP-002516
ENT-014272,CP-060428
ENT-000157,CP-015517
ENT-044927,CP-046683
ENT-024227,CP-020992
ENT-064031,CP-057977
ENT-028221,CP-024518
ENT-090100,CP-062477
ENT-006261,CP-009141
ENT-026398,CP-051748
ENT-097069,CP-008159
ENT-025848,CP-010488
ENT-096087,CP-012917
ENT-097745,CP-020625
ENT-081840,CP-002715
ENT-014448,CP-019992
ENT-080664,CP-001851
ENT-068037,CP-030212
ENT-063534,CP-040802
ENT-018365,CP-051628
ENT-079720,CP-056333
ENT-004844,CP-052658
ENT-021016,CP-036661
ENT-012479,CP-020083
ENT-088773,CP-040621
ENT-017720,CP-042296
ENT-085786,CP-016946
ENT-098897,CP-035830
ENT-043317,CP-034739
ENT-044881,CP-039787
ENT-005081,CP-061357
ENT-099699,CP-039563
ENT-013481,CP-019895
ENT-018564,CP-022713
ENT-088182,CP-033536
ENT-043408,CP-065983
ENT-049160,CP-008772
ENT-050849,CP-015474
ENT-035447,CP-032636
ENT-006752,CP-017095
ENT-051720,CP-065930
ENT-083284,CP-002818
ENT-048610,CP-049397
ENT-004364,CP-047675
ENT-079887,CP-006385
ENT-065302,CP-025743
ENT-062652,CP-047914
ENT-069396,CP-032003
ENT-057158,CP-041794
ENT-089968,CP-032380
ENT-073380,CP-006545
ENT-084616,CP-053771
ENT-078133,CP-001620
ENT-086735,CP-038368
ENT-051527,CP-043523
ENT-065197,CP-030181
ENT-087757,CP-055446
ENT-097044,CP-048397
ENT-010842,CP-022733
ENT-062813,CP-048207
ENT-073779,CP-033525
ENT-053778,CP-022404
ENT-000911,CP-046201
ENT-081641,CP-046039
ENT-098946,CP-000398
ENT-091268,CP-060474
ENT-022216,CP-016680
ENT-050033,CP-018326
ENT-098020,CP-034436
ENT-023689,CP-046353
ENT-096803,CP-049502
ENT-004162,CP-018541
ENT-053920,CP-000116
ENT-068909,CP-053772
ENT-007283,CP-059797
ENT-063687,CP-059138
ENT-087651,CP-059708
ENT-097462,CP-049415
ENT-022041,CP-038315
ENT-010977,CP-065119
ENT-088611,CP-067610
ENT-013087,CP-020796
ENT-036770,CP-008530
ENT-009137,CP-034133
ENT-010506,CP-015828
ENT-054088,CP-050052
ENT-055583,CP-036079
ENT-033207,CP-024744
ENT-018132,CP-044568
ENT-058349,CP-045854
ENT-027757,CP-062758
ENT-023925,CP-015241
ENT-042961,CP-010299
ENT-016371,CP-066694
ENT-026307,CP-021067
ENT-022439,CP-026448
ENT-066286,CP-069927
ENT-060132,CP-025086
ENT-062166,CP-032436
ENT-084354,CP-049384
ENT-099632,CP-034901
ENT-097849,CP-046946
ENT-015750,CP-065347
ENT-062177,CP-063228
ENT-038718,CP-045427
ENT-027256,CP-039430
ENT-077734,CP-030926
ENT-044044,CP-026065
ENT-030579,CP-012202
ENT-030149,CP-017966
ENT-033451,CP-055916
ENT-030256,CP-028767
ENT-085907,CP-063576
ENT-098281,CP-003551
ENT-085301,CP-047909
ENT-099168,CP-053936
ENT-083632,CP-026153
ENT-041117,CP-042595
ENT-031807,CP-000504
ENT-044039,CP-057132
ENT-000087,CP-025317
ENT-069334,CP-038060
ENT-021611,CP-024767
ENT-004480,CP-013378
ENT-065491,CP-005364
ENT-002702,CP-004075
ENT-041434,CP-016042
ENT-029962,CP-050103
ENT-074213,CP-020288
ENT-000317,CP-045518
ENT-002025,CP-060756
ENT-068484,CP-007243
ENT-003250,CP-046552
ENT-064480,CP-023897
ENT-098014,CP-057541
ENT-005409,CP-032169
ENT-098204,CP-006703
ENT-097404,CP-066268
ENT-089863,CP-047108
ENT-073214,CP-016464
ENT-024475,CP-002433
ENT-020393,CP-008676
ENT-091582,CP-029541
ENT-046487,CP-009606
ENT-077429,CP-045418
ENT-028481,CP-066460
ENT-083127,CP-049709
ENT-069143,CP-037767
ENT-072637,CP-009202
ENT-032775,CP-023224
ENT-078794,CP-051370
ENT-094721,CP-013684
ENT-042155,CP-031245
ENT-082056,CP-009713
ENT-040028,CP-031741
ENT-005704,CP-040757
ENT-046960,CP-036629
ENT-077301,CP-021354
ENT-066171,CP-043220
ENT-089563,CP-019530
ENT-064244,CP-013470
ENT-045911,CP-045256
ENT-046426,CP-064439
ENT-037071,CP-039181
ENT-073539,CP-058253
ENT-004039,CP-000270
ENT-037339,CP-002912
ENT-042293,CP-026939
ENT-097379,CP-015074
ENT-043047,CP-011077
ENT-047692,CP-064167
ENT-042683,CP-061381
ENT-035115,CP-017669
ENT-014713,CP-025335
ENT-064567,CP-052667
ENT-061274,CP-005583
ENT-017413,CP-053747
ENT-027603,CP-007978
ENT-027132,CP-023910
ENT-064723,CP-031076
ENT-085001,CP-014933
ENT-054764,CP-034599
ENT-030217,CP-029437
ENT-064571,CP-012146
ENT-037291,CP-012977
ENT-073103,CP-011144
ENT-071548,CP-020325
ENT-022299,CP-021590
ENT-041723,CP-015628
ENT-043085,CP-010686
ENT-025702,CP-069034
ENT-087006,CP-006646
ENT-061240,CP-016013
ENT-096984,CP-038413
ENT-018705,CP-046378
ENT-092871,CP-040212
ENT-012514,CP-050405
ENT-093787,CP-044142
ENT-029468,CP-016008
ENT-000472,CP-016811
ENT-098379,CP-037626
ENT-080969,CP-031819
ENT-002753,CP-023973
ENT-071665,CP-000997
ENT-042503,CP-019665
ENT-085719,CP-007106
ENT-010690,CP-015742
ENT-055421,CP-065495
ENT-032876,CP-062216
ENT-057644,CP-033401
ENT-020574,CP-017259
ENT-057624,CP-031879
ENT-088065,CP-001741
ENT-032000,CP-058090
ENT-050150,CP-019931
ENT-055186,CP-052230
ENT-024607,CP-053780
ENT-000937,CP-069009
ENT-056481,CP-014466
ENT-093046,CP-017166
ENT-088538,CP-032034
ENT-088335,CP-057416
ENT-096253,CP-026208
ENT-048783,CP-000672
ENT-004524,CP-014011
ENT-005233,CP-042393
ENT-070714,CP-012958
ENT-072579,CP-034583
ENT-003429,CP-011630
ENT-092632,CP-013663
ENT-079656,CP-015430
ENT-050725,CP-039989
ENT-050259,CP-011954
ENT-066413,CP-063215
ENT-030146,CP-003147
ENT-054205,CP-055793
ENT-083563,CP-063545
ENT-080212,CP-009931
ENT-009738,CP-047438
ENT-049922,CP-042458
ENT-066972,CP-056859
ENT-020284,CP-042929
ENT-038308,CP-037896
ENT-055203,CP-030993
ENT-059413,CP-040257
ENT-096381,CP-049723
ENT-054576,CP-041277
ENT-055429,CP-008910
ENT-080380,CP-067960
ENT-040478,CP-013310
ENT-059107,CP-055149
ENT-001559,CP-015102
ENT-056724,CP-037543
ENT-076094,CP-028303
ENT-076724,CP-029059
ENT-074309,CP-029982
ENT-003659,CP-025716
ENT-039938,CP-001239
ENT-072107,CP-023322
ENT-000615,CP-040198
ENT-000602,CP-022735
ENT-078430,CP-050668
ENT-046258,CP-019501
ENT-038049,CP-011830
ENT-088844,CP-026446
ENT-001626,CP-061991
ENT-006009,CP-007639
ENT-057080,CP-057500
ENT-092080,CP-051455
ENT-057812,CP-037408
ENT-039945,CP-065567
ENT-008401,CP-025965
ENT-045443,CP-060010
ENT-004555,CP-061449
ENT-046305,CP-008277
ENT-023240,CP-068569
ENT-090259,CP-009534
ENT-099249,CP-022863
ENT-079465,CP-005371
ENT-022390,CP-031772
ENT-092971,CP-017211
ENT-063232,CP-015275
ENT-040899,CP-057171
ENT-049284,CP-066415
ENT-073698,CP-059894
ENT-027354,CP-009852
ENT-078554,CP-027885
ENT-066715,CP-004502
ENT-027066,CP-038357
ENT-001575,CP-046359
ENT-035384,CP-051306
ENT-005989,CP-038103
ENT-069203,CP-032708
ENT-061887,CP-014229
ENT-093421,CP-010936
ENT-045221,CP-000763
ENT-022461,CP-008188
ENT-084761,CP-028979
ENT-085962,CP-010314
ENT-086889,CP-023421
ENT-099262,CP-005065
ENT-062237,CP-069713
ENT-040527,CP-043029
ENT-093380,CP-015547
ENT-029201,CP-016021
ENT-090376,CP-008517
ENT-082538,CP-015823
ENT-028796,CP-061342
ENT-033497,CP-051956
ENT-045076,CP-045084
ENT-097680,CP-048361
ENT-089214,CP-003655
ENT-036275,CP-061145
ENT-043648,CP-059296
ENT-036472,CP-021673
ENT-066628,CP-052832
ENT-008649,CP-061146
ENT-063699,CP-002750
ENT-030403,CP-040953
ENT-067474,CP-017625
ENT-019337,CP-004866
ENT-061332,CP-058277
ENT-039012,CP-017406
ENT-063863,CP-031336
ENT-047917,CP-051416
ENT-075188,CP-061846
ENT-021610,CP-062641
ENT-049527,CP-065449
ENT-069019,CP-057526
ENT-065276,CP-065889
ENT-059420,CP-051036
ENT-085224,CP-059212
ENT-030325,CP-042330
ENT-004425,CP-022528
ENT-097791,CP-028830
ENT-099609,CP-053031
ENT-081606,CP-023255
ENT-069431,CP-022566
ENT-021673,CP-066124
ENT-068137,CP-047906
ENT-073450,CP-018346
ENT-043370,CP-013099
ENT-050455,CP-006618
ENT-005966,CP-033378
ENT-052086,CP-029486
ENT-008814,CP-067444
ENT-092742,CP-046681
ENT-046121,CP-053641
ENT-023014,CP-063584
ENT-072237,CP-065343
ENT-066932,CP-047832
ENT-084918,CP-043446
ENT-025938,CP-041429
ENT-018869,CP-027712
ENT-008308,CP-063578
ENT-033357,CP-004201
ENT-033173,CP-056290
ENT-093178,CP-001977
ENT-009908,CP-067689
ENT-001498,CP-036733
ENT-024513,CP-037748
ENT-014432,CP-008582
ENT-011911,CP-017347
ENT-005715,CP-005041
ENT-061524,CP-013045
ENT-038623,CP-027080
ENT-010337,CP-049431
ENT-056612,CP-064083
ENT-051575,CP-020033
ENT-036348,CP-056405
ENT-043131,CP-045700
ENT-001009,CP-029081
ENT-041221,CP-037853
ENT-021156,CP-006771
ENT-038962,CP-023571
ENT-093114,CP-063282
ENT-026938,CP-033056
ENT-084032,CP-017251
ENT-058821,CP-021909
ENT-003243,CP-062996
ENT-061918,CP-067026
ENT-025809,CP-030530
ENT-028265,CP-026638
ENT-090115,CP-007817
ENT-053593,CP-064329
ENT-004606,CP-026426
ENT-075442,CP-062242
ENT-018604,CP-065078
ENT-074072,CP-024252
ENT-021165,CP-005512
ENT-075308,CP-066899
ENT-064147,CP-052817
ENT-062911,CP-037570
ENT-044655,CP-012868
ENT-042824,CP-033576
ENT-052049,CP-051531
ENT-028803,CP-053347
ENT-046046,CP-038302
ENT-070874,CP-019261
ENT-049869,CP-005007
ENT-046026,CP-062398
ENT-039311,CP-032332
ENT-056386,CP-002293
ENT-018559,CP-012481
ENT-086540,CP-063639
ENT-084381,CP-011834
ENT-088172,CP-008650
ENT-093914,CP-022060
ENT-065969,CP-062984
ENT-080471,CP-063964
ENT-075685,CP-068464
ENT-069628,CP-017168
ENT-095158,CP-052957
ENT-095097,CP-036625
ENT-016821,CP-059761
ENT-009761,CP-029022
ENT-056826,CP-066233
ENT-048365,CP-011691
ENT-059533,CP-006592
ENT-066350,CP-065098
ENT-086954,CP-057334
ENT-058899,CP-016899
ENT-038796,CP-063707
ENT-091364,CP-059930
ENT-091378,CP-055257
ENT-011203,CP-028268
ENT-016793,CP-001447
ENT-012299,CP-058669
ENT-060915,CP-049623
ENT-092912,CP-009137
ENT-035792,CP-001848
ENT-059583,CP-061266
ENT-063061,CP-037404
ENT-099735,CP-009915
ENT-053125,CP-039721
ENT-047224,CP-020029
ENT-083257,CP-000863
ENT-086687,CP-051271
ENT-034567,CP-012047
ENT-026353,CP-057314
ENT-066705,CP-005595
